customer_id,age,account_tenure_months,monthly_active_days,avg_daily_usage_minutes,num_sessions_per_week,support_tickets_30d,payment_delay_days,subscription_type,has_active_promo,app_rating,num_notification_opt_out,customer_support_satisfaction,monthly_charges,churn_target,avg_active_days_3m,usage_minutes_3m,support_tickets_3m,avg_active_days_6m,usage_minutes_6m,support_tickets_6m,avg_active_days_12m,usage_minutes_12m,support_tickets_12m,engagement_score,satisfaction_score,usage_trend_3m_6m,subscription_type_enc,has_active_promo_enc
27069,18,58,25,79.17568206260472,11,0,1,Premium,No,4,0,5,21.87870949742537,0,21.87522827657808,76.56048779836289,0,27.438643778933564,89.74958669922471,0,26.714192124043574,66.57688904677855,0,0.7544,0.9,-0.1453,1.0,0
27070,31,4,16,48.9468575463339,6,2,2,Premium,No,4,5,5,16.33298853993011,1,16.54772952376467,46.58124602299338,6,16.0,48.9468575463339,1,16.0,48.9468575463339,0,0.4622,0.9,-0.0474,1.0,0
27071,19,12,23,55.525677917021966,11,0,0,Basic,Yes,3,5,5,7.337829449114875,0,26.279715590917043,43.888985852942085,0,24.256138282875774,63.55795326946809,0,23.965756481391047,41.476429844403185,0,0.6489,0.8,-0.3047,0.0,1
27072,39,13,20,72.11727553180734,9,0,4,Basic,No,4,0,5,9.92105407760658,0,22.82401470050576,71.09420624460047,0,21.282828022451916,83.8718988801407,0,20.955549189186893,48.13403839636592,0,0.6356,0.9,-0.1506,0.0,0
27073,40,6,22,63.93278208195666,10,1,0,Premium,No,4,4,5,17.65915497121061,0,22.20676497806562,64.54305486965613,3,22.336418336534084,62.78193127984392,6,22.0,63.93278208195666,0,0.6493,0.9,0.0276,1.0,0
27074,41,15,22,62.285356045022375,10,7,3,Basic,Yes,5,2,4,9.744629575445195,0,21.128018749723477,70.2731140684139,21,17.92718396260494,43.18378421653457,42,22.708311995013116,41.40404517768566,84,0.6438,0.9,0.6131,0.0,1
27075,42,44,21,74.88359616102191,9,0,1,VIP,No,3,0,5,57.54090520256381,0,22.125731069286083,93.34329815574762,0,20.460009846308076,58.91237835951755,0,19.934668214463898,68.18453407017542,0,0.6582,0.8,0.5747,,0
27076,34,44,24,82.98324491508518,10,2,3,Basic,No,4,3,5,10.76617017583484,0,24.53308560160506,87.95895322241188,6,25.829106773567073,102.75720033136626,12,23.464695610953996,57.08778118259819,24,0.7395,0.9,-0.1426,0.0,0
27077,19,7,19,51.9930622841542,9,0,5,Basic,Yes,5,2,4,10.171281189632069,0,18.722775794244903,75.02039011161837,0,13.45319549136074,48.937302393804536,0,19.0,51.9930622841542,0,0.5552,0.9,0.5223,0.0,1
27078,40,47,1,5.0,1,1,5,Basic,Yes,1,3,5,11.32568721811419,0,4.720248900533191,6.908157557832094,3,1.1703755393963196,18.001208656980197,6,0.0,0.0,12,0.0443,0.6,-0.5838,0.0,1
27079,56,5,24,74.08346043739179,10,1,2,Basic,No,5,2,5,8.892727138341588,0,23.207786454709296,66.144530849161,3,24.0,74.08346043739179,0,24.0,74.08346043739179,0,0.7098,1.0,-0.1057,0.0,0
27080,66,42,25,73.21376994554747,11,0,2,Basic,No,3,4,5,7.978009926786148,0,26.91423754125246,66.11227035658482,0,24.77248512956872,82.25126012253006,0,30.0,68.39205176421791,0,0.7345,0.8,-0.1939,0.0,0
27081,35,39,19,61.160996041097526,9,0,0,Premium,Yes,4,1,5,18.79893754036003,0,19.287717049418447,60.42577517079487,0,21.476849266121903,73.47790549015923,0,22.78861440645855,57.19561724559329,0,0.5858,0.9,-0.1752,1.0,1
27082,38,52,19,107.09542118325209,8,1,3,Premium,No,5,0,5,18.937029461547063,0,19.297373612383424,99.82318805515706,3,19.06475522350291,111.50930490486674,6,19.980939717315863,86.00820477613605,12,0.7246,1.0,-0.1039,1.0,0
27083,48,120,16,58.48418852783926,6,0,6,VIP,No,5,2,5,46.91318281995652,0,12.698146233311611,67.28989140650653,0,12.685824050990757,22.55155509352644,0,15.203930039124543,82.3069325546428,0,0.494,1.0,1.8996,,0
27084,62,4,24,82.90203137833852,10,3,5,Basic,Yes,4,1,5,10.772030213234965,0,26.202834499914676,81.41488461220344,9,24.0,82.90203137833852,2,24.0,82.90203137833852,1,0.7392,0.9,-0.0177,0.0,1
27085,30,9,24,62.9607811841457,11,0,1,Basic,No,3,1,4,8.229570527368562,0,25.673510221686954,66.18340506469286,0,23.93055192968116,68.35209462962206,0,24.0,62.9607811841457,0,0.687,0.7,-0.0313,0.0,0
27086,50,33,14,49.070836918698994,6,0,3,Premium,Yes,4,2,3,19.846840259634224,0,14.376038153613234,39.39044478689212,0,12.865825989225822,64.75656533777564,0,18.85770976924985,28.63161520481443,0,0.436,0.7,-0.3858,1.0,1
27087,25,22,20,54.80383365145596,8,1,6,Premium,Yes,5,3,4,20.39777250685065,0,22.06959831327068,62.216748916906695,3,15.190480407492217,68.7997589098887,6,18.46583429647746,75.79214379245772,12,0.5636,0.9,-0.0943,1.0,1
27088,45,55,26,78.52028756273027,12,1,1,Premium,No,5,3,5,70.19159043332087,0,26.83109216531304,72.38605704223635,3,27.72425660217694,56.61025836405004,6,24.882049884476817,103.75219936162894,12,0.7798,1.0,0.2738,1.0,0
27089,57,1,17,69.31461755035014,7,0,4,Basic,Yes,4,0,5,8.573881929929193,1,5.666666666666666,23.104872516783377,0,17.0,69.31461755035014,0,17.0,69.31461755035014,0,0.5577,0.9,-0.6572,0.0,1
27090,21,23,5,8.177634846622377,1,0,0,Basic,No,4,2,3,8.78762456322774,1,3.05881154859015,2.061726437920141,0,3.958837313662432,2.3560037893719628,0,4.801208959747223,3.4008215712327656,0,0.1082,0.7,-0.0877,0.0,0
27091,29,10,4,7.374338918508053,2,0,6,Premium,No,4,1,5,25.34156658536839,1,3.878769590690995,0.7465358252263812,0,3.057973874767505,32.526425131273186,0,4.0,7.374338918508053,0,0.1065,0.9,-0.9479,1.0,0
27092,54,5,8,22.40466147155718,4,0,11,Basic,No,3,1,3,8.712242651749518,1,4.6170959260879165,13.31013192428854,0,8.0,22.40466147155718,0,8.0,22.40466147155718,0,0.2385,0.6,-0.3886,0.0,0
27093,49,40,27,73.06826171563122,12,0,1,Basic,Yes,4,1,5,7.174583424286587,0,29.244867553355935,59.94572465844431,0,28.04001307481675,61.248020564650176,0,24.150493144948637,103.73262372393776,0,0.775,0.9,-0.0209,0.0,1
27094,54,19,25,92.3133952669149,12,1,0,Premium,No,4,2,1,16.729409535805328,0,24.568899712679745,105.66035819952,3,25.39864524305988,74.73208064960076,6,23.82058271202746,89.5121349720582,12,0.8125,0.5,0.4084,1.0,0
27095,48,3,18,56.55013519776346,8,0,5,Basic,No,2,0,5,9.08671164132345,1,18.273860341038365,69.78059310813116,0,18.0,56.55013519776346,0,18.0,56.55013519776346,0,0.5428,0.7,0.2299,0.0,0
27096,34,1,25,75.64747255955972,10,1,0,Basic,Yes,2,0,4,8.585598938439668,0,8.333333333333332,25.215824186519903,0,25.0,75.64747255955972,0,25.0,75.64747255955972,0,0.7283,0.6,-0.658,0.0,1
27097,70,5,24,81.26679794598607,10,0,1,Basic,No,3,2,5,11.279623699229504,0,25.292994772614847,78.00492930823272,0,24.0,81.26679794598607,0,24.0,81.26679794598607,0,0.7337,0.8,-0.0396,0.0,0
27098,41,16,21,77.9872442233203,10,0,0,Premium,Yes,2,2,3,22.052978522580812,0,20.7145716190437,62.24684220486566,0,22.23600668206692,97.54401090655092,0,20.065932269570368,29.96236559144507,0,0.6828,0.5,-0.3582,1.0,1
27099,18,70,21,110.0330895300702,9,6,0,Basic,Yes,4,1,5,10.85149856632887,0,20.347836195423703,118.82406693894283,18,22.162728076893615,105.68767829072917,36,18.04280019572648,92.15851082534216,72,0.7753,0.9,0.1231,0.0,1
27100,35,7,25,65.01301624136786,11,0,3,Premium,Yes,5,3,4,21.8351829576261,0,27.821906509820707,55.56152482276405,0,23.195434639654906,64.16179693931338,0,25.0,65.01301624136786,0,0.7072,0.9,-0.132,1.0,1
27101,35,5,24,64.82139024110323,10,1,2,Premium,No,3,2,4,17.84213836077283,1,26.618865722706612,57.053563178493235,3,24.0,64.82139024110323,0,24.0,64.82139024110323,0,0.6789,0.7,-0.118,1.0,0
27102,51,25,27,88.33411380178087,12,0,8,Basic,No,5,2,4,10.809516444756367,0,28.499433969210425,88.51346975452729,0,27.620230907452054,93.2338451248457,0,25.599087192104125,65.87352234553833,0,0.8259,0.9,-0.0501,0.0,0
27103,32,19,19,53.30628984264371,9,0,2,Basic,No,3,3,5,10.67429163047174,0,19.418109926660225,61.151204556854594,0,17.97322333239954,62.7128416550624,0,14.558460806395493,52.099399423958594,0,0.5596,0.8,-0.0245,0.0,0
27104,56,40,27,73.7209427288088,13,0,0,Basic,No,3,0,5,10.274791405604446,0,25.96782030422896,80.47108684219316,0,29.245076954088088,58.22329872747024,0,26.56866492990552,20.288671396438545,0,0.7915,0.8,0.3757,0.0,0
27105,49,12,21,50.757326321237315,8,0,3,Basic,No,1,2,4,11.908934994172771,0,20.42234340949536,59.06649459727995,0,23.85418389276716,71.76788344584763,0,22.332575042485196,37.09413895062013,0,0.5635,0.5,-0.1745,0.0,0
27106,20,4,23,67.56132575770329,11,0,0,Basic,No,1,0,5,10.101453748504298,0,22.330494457745427,53.29119569536485,0,23.0,67.56132575770329,0,23.0,67.56132575770329,0,0.689,0.6,-0.2081,0.0,0
27107,37,41,25,82.59903445962387,12,0,6,Basic,Yes,5,2,4,11.392636719546848,0,25.78434117267864,81.08553969782602,0,27.882011524546577,105.2838719487656,0,24.252309529781567,97.72307787323396,0,0.7801,0.9,-0.2277,0.0,1
27108,28,20,16,51.87448062987421,8,0,1,Basic,Yes,3,0,4,7.718710558455093,0,15.936545632852168,56.343120763738575,0,15.97054611802835,79.54304696708498,0,12.629830746001293,29.273177207425917,0,0.5005,0.7,-0.288,0.0,1
27109,42,49,23,71.82553166941194,10,0,3,VIP,No,3,2,5,45.54631962668554,0,22.98639750881593,55.83186846296073,0,23.405729965259138,63.396895709115874,0,24.45575857681602,82.31058240047419,0,0.6889,0.8,-0.1175,,0
27110,27,1,15,50.00816293099802,6,0,3,Basic,No,4,1,4,11.3356073105985,1,5.0,16.669387643666006,0,15.0,50.00816293099802,0,15.0,50.00816293099802,0,0.4524,0.8,-0.6536,0.0,0
27111,39,9,12,34.191612816524064,5,0,3,Basic,No,3,0,3,9.964205504293972,1,14.287444730729993,34.24717653584175,0,12.41659041259465,39.07315082094912,0,12.0,34.191612816524064,0,0.3454,0.6,-0.1204,0.0,0
27112,36,9,16,46.21300906379578,6,5,0,VIP,No,2,3,3,48.68616061926925,1,14.437612167819848,34.111599766891345,15,15.77231090793031,50.78670322617629,30,16.0,46.21300906379578,3,0.4531,0.5,-0.322,,0
27113,34,12,27,85.56461775777152,12,9,3,Premium,No,2,3,3,20.497327712323383,0,27.59395400576304,88.365596738866,27,25.970793955268803,88.90117156629981,54,26.579228051249743,72.2994385987847,108,0.8166,0.5,-0.006,1.0,0
27114,70,1,29,75.32683028354725,14,1,0,VIP,Yes,3,1,5,44.89792379341101,0,9.666666666666666,25.108943427849084,0,29.0,75.32683028354725,0,29.0,75.32683028354725,0,0.8378,0.8,-0.6579,,1
27115,34,9,25,75.58372762133277,12,0,2,Basic,No,4,2,2,11.371354661007578,0,26.205409869572783,72.37558222818593,0,25.13350510950005,75.19800624968897,0,25.0,75.58372762133277,0,0.7567,0.6,-0.037,0.0,0
27116,18,19,3,5.0,1,0,1,VIP,Yes,3,0,2,50.88476499168447,0,6.858415768517815,19.9991389890928,0,4.065433061021347,13.074597442088074,0,2.5781639961746574,0.0,0,0.071,0.5,0.492,,1
27117,55,38,18,60.123928002924195,7,0,23,Basic,No,5,2,2,12.9752786096817,1,17.287880809270074,68.3655799363165,0,15.21267456984852,48.97163895991494,0,17.74661911082029,45.76282769631932,0,0.5404,0.7,0.3881,0.0,0
27118,57,7,20,58.98914115706426,8,0,1,Basic,Yes,3,0,5,10.454984652685528,0,21.581195537796,53.90756113415841,0,21.58861105454562,73.05221932511594,0,20.0,58.98914115706426,0,0.5776,0.8,-0.2585,0.0,1
27119,18,42,16,36.90371279567353,7,2,1,Premium,Yes,5,1,5,21.300257656215994,0,19.227117948398536,42.34291094278856,6,16.08645533292212,36.67880705849246,12,17.37334025677816,24.67623838948601,24,0.4363,1.0,0.1503,1.0,1
27120,31,58,23,77.15601443297776,10,1,0,Premium,No,4,0,5,18.846463874767775,0,22.727535551186257,58.88788201762208,3,22.811513563684557,95.01437324192284,6,21.43165177401837,61.03584858087193,12,0.7067,0.9,-0.3763,1.0,0
27121,47,6,2,8.847406521554909,1,0,1,VIP,No,4,2,5,58.40776045655606,1,2.988605154520984,25.359468596605236,0,1.872545031494271,4.6134736663421165,0,2.0,8.847406521554909,0,0.0704,0.9,3.6957,,0
27122,49,15,22,65.53566735796406,9,3,1,Basic,No,5,0,4,9.292837503891691,0,25.42966410966528,70.50625825678517,9,20.009113195537015,63.37926114263886,18,22.704068655836988,53.32885838494071,36,0.6404,0.9,0.1107,0.0,0
27123,38,101,19,63.70896406160727,9,2,1,Basic,Yes,5,1,4,7.91678741469724,0,17.127878645851716,67.2283725465661,6,21.70468035321291,47.45523079551889,12,20.91634216720361,71.84773947134347,24,0.5943,0.9,0.4081,0.0,1
27124,40,28,26,72.94165904085865,12,1,6,Basic,No,5,1,5,9.486035810929438,0,23.926647857031945,65.35802749850522,3,25.749486978098133,82.52889537167738,6,28.524747215395827,70.96628602329156,12,0.7612,1.0,-0.2056,0.0,0
27125,25,15,3,5.0,2,6,0,Basic,Yes,4,1,3,13.208804838462198,1,0.5114708421165357,0.0,18,1.664494449233617,4.811569415655258,36,2.581572564241721,0.0,72,0.0852,0.7,-0.8279,0.0,1
27126,18,32,21,70.96706895039827,8,0,1,Basic,No,4,0,5,11.640844049872324,0,22.509907729072964,80.259278546856,0,20.090060095239753,74.25294163640308,0,17.51636171106942,82.21407251924026,0,0.6308,0.9,0.0798,0.0,0
27127,70,15,12,56.87399193907173,4,5,2,Premium,No,5,1,2,18.640975810906724,1,9.97372463607483,61.48237147752886,15,13.292790633302626,52.825647610924925,30,5.887990451155493,69.43287003394363,60,0.4067,0.7,0.1608,1.0,0
27128,24,120,24,73.39688761092721,9,0,2,Premium,Yes,1,3,4,20.08016042168312,0,25.119695975540516,76.76370638600264,0,27.53349122025747,75.62801222135789,0,23.418279152328804,86.1924550541781,0,0.6932,0.5,0.0148,1.0,1
27129,42,1,24,67.17700728502746,10,0,1,Basic,Yes,5,1,4,11.282980580995366,0,8.0,22.392335761675817,0,24.0,67.17700728502746,0,24.0,67.17700728502746,0,0.6868,0.9,-0.6569,0.0,1
27130,38,5,13,49.15593755268039,7,1,0,Premium,Yes,4,1,1,19.035980820166344,1,11.676243912742232,43.96799790241279,3,13.0,49.15593755268039,0,13.0,49.15593755268039,0,0.4372,0.5,-0.1034,1.0,1
27131,50,44,22,72.26314977115001,10,2,1,Basic,Yes,2,1,3,9.50094763052013,0,20.475832123485795,70.88747810543315,6,24.062334384128924,75.82231696169265,12,18.026813655075863,55.81176615910283,24,0.6771,0.5,-0.0642,0.0,1
27132,43,50,21,56.75894376172914,10,0,0,Basic,No,4,2,5,11.179090852273642,0,22.33984069359761,57.604877672927664,0,19.228310286389373,47.798995052349646,0,20.10513855138532,33.05181258634379,0,0.6121,0.9,0.2009,0.0,0
27133,46,20,26,69.19745280082644,11,0,6,Basic,Yes,5,0,5,10.277572139071204,0,26.09572141264745,60.34592903819621,0,27.657144691241538,77.48644725912055,0,27.327026170114415,48.70143316099007,0,0.7345,1.0,-0.2184,0.0,1
27134,18,11,1,19.795995548121994,1,0,2,VIP,No,1,2,5,52.17371416232395,1,0.0,24.602201281010057,0,1.9371225724143972,0.0,0,1.0,19.795995548121994,0,0.0936,0.6,24.6022,,0
27135,29,35,2,5.0,1,1,1,Premium,Yes,4,1,3,23.165412739711257,0,5.063752871148639,2.6495114124240056,3,2.731900110722079,3.586180935451323,6,2.569288950990141,21.25661919062046,12,0.0576,0.7,-0.2042,1.0,1
27136,51,3,16,56.36657575372365,6,0,2,Premium,No,5,2,4,24.98072716284008,1,17.10399580894142,54.546198366335446,0,16.0,56.36657575372365,0,16.0,56.36657575372365,0,0.4869,0.9,-0.0317,1.0,0
27137,48,14,23,74.2709298376912,9,0,1,Premium,No,5,2,2,21.735032425257316,0,22.23926620780161,76.14859596448976,0,21.95187343235372,89.4003634592172,0,26.634958142142573,68.23780065711122,0,0.6828,0.7,-0.1466,1.0,0
27138,26,48,14,51.310456420836985,5,0,0,Basic,No,3,1,4,11.898728554126077,0,13.15825929933504,52.28765437610088,0,15.440451174745874,56.88605955385587,0,9.083084756084167,29.309347909232905,0,0.4291,0.7,-0.0794,0.0,0
27139,19,32,23,68.23420028314679,10,0,0,Basic,No,5,1,5,10.4894738945407,0,24.40054234033164,68.66630917140156,0,19.81856339883341,94.94432089505412,0,25.701595567913316,99.26865612302262,0,0.677,1.0,-0.2739,0.0,0
27140,41,23,29,78.89232370176688,12,1,4,Premium,Yes,2,0,5,25.587654132663644,0,28.910241887812955,60.29688923589519,3,30.0,83.92372176408686,6,24.580337809813948,39.84290601032999,12,0.8211,0.7,-0.2782,1.0,1
27141,18,9,20,64.39094160893644,8,0,10,Premium,No,5,2,2,14.591610183938108,1,20.11449789394578,62.01479828695908,0,18.008232280098692,68.19660829701658,0,20.0,64.39094160893644,0,0.5956,0.7,-0.0893,1.0,0
27142,18,55,21,178.2279679228468,10,0,0,Basic,No,3,0,4,9.970716198437552,0,21.301419211454107,178.20940991453267,0,23.06015310004034,178.14048644939786,0,21.63606388372522,204.535555340767,0,0.8229,0.7,0.0004,0.0,0
27143,66,4,21,53.28295657304906,10,3,0,Premium,No,4,1,5,20.422420645793743,1,19.3618987077814,42.98944974052352,9,21.0,53.28295657304906,2,21.0,53.28295657304906,1,0.6005,0.9,-0.1896,1.0,0
27144,61,27,28,69.84425162819242,13,0,0,Premium,Yes,4,1,2,23.134328004087777,0,27.278498735420776,62.97193870604164,0,27.365333675415556,68.99828088012828,0,29.36039487483071,50.88725778173371,0,0.7919,0.6,-0.0861,1.0,1
27145,50,39,27,81.5644304689386,13,0,6,Basic,No,3,0,5,11.545313884248872,0,26.62334905259397,99.581756715862,0,27.75762135990659,52.46728115073162,0,26.07111273349976,101.4484330989939,0,0.8176,0.8,0.8812,0.0,0
27146,47,11,15,43.18897592536239,7,1,2,Basic,No,4,2,5,9.570270188871987,1,13.478723328781006,49.03356644861232,3,15.331960388162022,35.514919261540086,6,15.0,43.18897592536239,0,0.444,0.9,0.3702,0.0,0
27147,18,50,4,5.0,2,0,1,Premium,No,5,2,5,66.264109247314,0,4.549449194890242,3.814659378247304,0,7.485671538812278,19.91281849661924,0,5.06685129468625,20.866348186235843,0,0.0986,1.0,-0.7698,1.0,0
27148,29,4,26,85.64442644668877,13,1,0,Basic,Yes,4,5,2,10.607019744094067,0,26.968660659171,77.01155263842925,3,26.0,85.64442644668877,0,26.0,85.64442644668877,0,0.8179,0.6,-0.0996,0.0,1
27149,33,82,28,85.55278471436975,12,5,2,Premium,Yes,2,1,5,18.13136282519285,0,30.0,84.80951607222678,15,26.98581670666407,75.15682455986183,30,29.6955071950571,122.55695158304948,60,0.8299,0.7,0.1267,1.0,1
27150,29,20,23,71.83333353662964,9,0,3,Basic,Yes,4,2,5,10.658588162269991,0,21.47805430401793,92.85566249115595,0,22.22795938051977,71.05561273051978,0,21.37646233474948,64.22832250488005,0,0.6747,0.9,0.3025,0.0,1
27151,34,57,25,95.26483866132584,11,2,1,Premium,Yes,2,3,4,20.7563663293832,0,26.78091419015399,91.82801673423464,6,25.939604087988936,93.34093272316257,12,25.91691576055179,80.75681423402807,24,0.808,0.6,-0.016,1.0,1
27152,58,11,19,53.42039870969397,7,0,0,Premium,No,2,1,4,22.90712390968649,1,21.849861051337644,51.97087395467863,0,18.16521083387587,48.54133068974996,0,19.0,53.42039870969397,0,0.5314,0.6,0.0692,1.0,0
27153,31,36,25,57.59752751364955,11,0,1,Premium,No,4,0,4,20.544889225721732,0,26.899177549898234,40.4892585157327,0,24.78764927846153,56.787789499155465,0,23.349511558663895,73.07423116710447,0,0.6825,0.8,-0.282,1.0,0
27154,35,21,3,6.910011815336624,1,0,1,VIP,Yes,2,1,4,53.47818286761199,0,2.0038613303322688,0.0,0,5.718037792189748,0.0,0,2.4819188186390777,24.226780581692637,0,0.0773,0.6,0.0,,1
27155,53,15,26,79.31951633884131,12,1,1,Premium,No,4,1,5,22.22004799443384,0,25.3814528051292,77.17433419683556,3,25.04603929828566,55.97729844217163,6,25.81979023516653,88.32653737478347,12,0.7825,0.9,0.372,1.0,0
27156,18,120,21,65.27214889847488,9,1,5,VIP,No,4,2,5,12.630136101093685,0,24.03586275106366,67.62166058333572,3,17.68663969552824,52.584945260411935,6,21.953875261488943,0.0,12,0.6261,0.9,0.2806,,0
27157,27,47,21,70.17686455376209,8,1,2,Basic,No,5,5,1,10.39483085286732,0,20.627020525179752,91.69774454784776,3,20.87735645772949,83.24597916664413,6,22.971417093033356,45.33662541113003,12,0.6282,0.6,0.1003,0.0,0
27158,25,6,22,60.66134096872567,8,0,22,Premium,No,4,1,5,17.92182876594266,1,21.93974565119742,56.14215531275131,0,21.96221071209691,61.55248996940452,0,22.0,60.66134096872567,0,0.6098,0.9,-0.0865,1.0,0
27159,40,110,18,35.76030226719594,10,0,0,Basic,No,4,0,3,8.751267420742217,0,17.026583631472477,34.47513180855606,0,15.142569625171824,30.063623490566933,0,18.629836214328733,24.50267415636987,0,0.5021,0.7,0.142,0.0,0
27160,34,20,27,75.90434020836507,14,8,6,Premium,No,5,1,2,19.931997486144997,0,28.54763671681949,79.5612415277395,24,26.809545949995943,67.34263391097079,48,26.914023121137607,70.47060074825107,96,0.813,0.7,0.1788,1.0,0
27161,35,31,10,20.02105174955275,3,0,0,Basic,No,2,0,5,11.68279131222709,1,5.078378504718058,18.04773307713837,0,14.510671618406205,19.266103516592192,0,9.849472911498482,38.15658288066703,0,0.2429,0.7,-0.0601,0.0,0
27162,30,7,16,48.8519496652044,6,0,0,Basic,Yes,5,4,4,9.358164155147149,0,14.37998773421762,53.62024218417898,0,12.549103030280705,43.96430950835969,0,16.0,48.8519496652044,0,0.4619,0.9,0.2147,0.0,1
27163,22,120,20,35.84883210364707,8,0,11,VIP,No,5,3,5,49.79712433322629,0,18.040209491175204,47.16211242137326,0,21.164135923326057,34.963417784314814,0,17.43481038165702,0.0,0,0.5004,1.0,0.3392,,0
27164,48,22,16,47.24224829621386,7,0,3,Premium,Yes,2,1,5,16.18832655786672,0,19.17676880901176,64.92415536982017,0,16.296570804495186,63.01860406140459,0,12.972551799586594,19.70993634051127,0,0.4708,0.7,0.0298,1.0,1
27165,33,21,20,69.23537717451802,11,0,5,VIP,No,3,4,1,45.34945324895141,0,20.4644270335196,45.65014024581289,0,19.623044595872063,82.22799585333513,0,16.21761357446544,57.220315697975884,0,0.6546,0.4,-0.4395,,0
27166,47,11,19,97.84474469134902,8,1,8,Basic,Yes,5,0,4,9.336066321007078,0,18.596494266340645,85.34124893606807,3,19.502838797913377,89.73254832005185,6,19.0,97.84474469134902,0,0.6938,0.9,-0.0484,0.0,1
27167,23,8,17,55.53651234097463,7,0,4,Basic,No,3,0,5,10.691889248963756,1,16.59197472556054,52.04622085034015,0,18.447000099410083,71.62522887619039,0,17.0,55.53651234097463,0,0.5118,0.8,-0.2696,0.0,0
27168,31,45,26,83.72477556504515,10,7,0,Basic,No,5,1,5,10.649043316316057,0,23.236876200454297,86.60598573539144,21,24.845216228819,87.17461329860186,42,26.990344768186674,89.32686661569856,84,0.7686,1.0,-0.0064,0.0,0
27169,36,1,17,57.677274580154446,8,0,0,Basic,Yes,2,1,5,8.48276167069675,1,5.666666666666666,19.225758193384813,0,17.0,57.677274580154446,0,17.0,57.677274580154446,0,0.5332,0.7,-0.6553,0.0,1
27170,38,12,26,136.1943370572613,12,0,1,Basic,Yes,5,1,5,13.551456773005848,0,25.297265881834008,132.7542191481557,0,26.759780687323357,117.82471059716768,0,24.64012982665541,146.97956616770557,0,0.9181,1.0,0.1256,0.0,1
27171,51,13,24,73.55574052212764,12,0,3,Premium,Yes,4,0,2,15.5273452170625,0,25.186234109999436,77.57574321826611,0,22.44036171724377,57.95666316505396,0,23.752444948917233,72.94885737618742,0,0.7366,0.6,0.3328,1.0,1
